id_team_level,summoner_level,hero_slot_1,hero_slot_2,hero_slot_3,hero_slot_4,hero_slot_5
22670,70,226,226,226,226,226
22671,71,226,226,226,226,226
22672,72,226,226,226,226,226
22673,73,226,226,226,226,226
22674,74,226,226,226,226,226
22675,75,226,226,226,226,226
22676,76,226,226,226,226,226
22677,77,226,226,226,226,226
22678,78,226,226,226,226,226
22679,79,226,226,226,226,226
22680,80,226,226,226,226,226
22681,81,226,226,226,226,226
22682,82,226,226,226,226,226
22683,83,226,226,226,226,226
22684,84,226,226,226,226,226
22685,85,226,226,226,226,226
22686,86,226,226,226,226,226
22687,87,226,226,226,226,226
22688,88,226,226,226,226,226
22689,89,226,226,226,226,226
22690,90,226,226,226,226,226
22691,91,226,226,226,226,226
22692,92,226,226,226,226,226
22693,93,226,226,226,226,226
22694,94,226,226,226,226,226
22695,95,226,226,226,226,226
22696,96,226,226,226,226,226
22697,97,226,226,226,226,226
22698,98,226,226,226,226,226
22699,99,226,226,226,226,226
22700,0,227,227,227,227,227
22701,1,227,227,227,227,227
22702,2,227,227,227,227,227
22703,3,227,227,227,227,227
22704,4,227,227,227,227,227
22705,5,227,227,227,227,227
22706,6,227,227,227,227,227
22707,7,227,227,227,227,227
22708,8,227,227,227,227,227
22709,9,227,227,227,227,227
22710,10,227,227,227,227,227
22711,11,227,227,227,227,227
22712,12,227,227,227,227,227
22713,13,227,227,227,227,227
22714,14,227,227,227,227,227
22715,15,227,227,227,227,227
22716,16,227,227,227,227,227
22717,17,227,227,227,227,227
22718,18,227,227,227,227,227
22719,19,227,227,227,227,227
22720,20,227,227,227,227,227
22721,21,227,227,227,227,227
22722,22,227,227,227,227,227
22723,23,227,227,227,227,227
22724,24,227,227,227,227,227
22725,25,227,227,227,227,227
22726,26,227,227,227,227,227
22727,27,227,227,227,227,227
22728,28,227,227,227,227,227
22729,29,227,227,227,227,227
22730,30,227,227,227,227,227
22731,31,227,227,227,227,227
22732,32,227,227,227,227,227
22733,33,227,227,227,227,227
22734,34,227,227,227,227,227
22735,35,227,227,227,227,227
22736,36,227,227,227,227,227
22737,37,227,227,227,227,227
22738,38,227,227,227,227,227
22739,39,227,227,227,227,227
22740,40,227,227,227,227,227
22741,41,227,227,227,227,227
22742,42,227,227,227,227,227
22743,43,227,227,227,227,227
22744,44,227,227,227,227,227
22745,45,227,227,227,227,227
22746,46,227,227,227,227,227
22747,47,227,227,227,227,227
22748,48,227,227,227,227,227
22749,49,227,227,227,227,227
22750,50,227,227,227,227,227
22751,51,227,227,227,227,227
22752,52,227,227,227,227,227
22753,53,227,227,227,227,227
22754,54,227,227,227,227,227
22755,55,227,227,227,227,227
22756,56,227,227,227,227,227
22757,57,227,227,227,227,227
22758,58,227,227,227,227,227
22759,59,227,227,227,227,227
22760,60,227,227,227,227,227
22761,61,227,227,227,227,227
22762,62,227,227,227,227,227
22763,63,227,227,227,227,227
22764,64,227,227,227,227,227
22765,65,227,227,227,227,227
22766,66,227,227,227,227,227
22767,67,227,227,227,227,227
22768,68,227,227,227,227,227
22769,69,227,227,227,227,227
22770,70,227,227,227,227,227
22771,71,227,227,227,227,227
22772,72,227,227,227,227,227
22773,73,227,227,227,227,227
22774,74,227,227,227,227,227
22775,75,227,227,227,227,227
22776,76,227,227,227,227,227
22777,77,227,227,227,227,227
22778,78,227,227,227,227,227
22779,79,227,227,227,227,227
22780,80,227,227,227,227,227
22781,81,227,227,227,227,227
22782,82,227,227,227,227,227
22783,83,227,227,227,227,227
22784,84,227,227,227,227,227
22785,85,227,227,227,227,227
22786,86,227,227,227,227,227
22787,87,227,227,227,227,227
22788,88,227,227,227,227,227
22789,89,227,227,227,227,227
22790,90,227,227,227,227,227
22791,91,227,227,227,227,227
22792,92,227,227,227,227,227
22793,93,227,227,227,227,227
22794,94,227,227,227,227,227
22795,95,227,227,227,227,227
22796,96,227,227,227,227,227
22797,97,227,227,227,227,227
22798,98,227,227,227,227,227
22799,99,227,227,227,227,227
22800,0,228,228,228,228,228
22801,1,228,228,228,228,228
22802,2,228,228,228,228,228
22803,3,228,228,228,228,228
22804,4,228,228,228,228,228
22805,5,228,228,228,228,228
22806,6,228,228,228,228,228
22807,7,228,228,228,228,228
22808,8,228,228,228,228,228
22809,9,228,228,228,228,228
22810,10,228,228,228,228,228
22811,11,228,228,228,228,228
22812,12,228,228,228,228,228
22813,13,228,228,228,228,228
22814,14,228,228,228,228,228
22815,15,228,228,228,228,228
22816,16,228,228,228,228,228
22817,17,228,228,228,228,228
22818,18,228,228,228,228,228
22819,19,228,228,228,228,228
22820,20,228,228,228,228,228
22821,21,228,228,228,228,228
22822,22,228,228,228,228,228
22823,23,228,228,228,228,228
22824,24,228,228,228,228,228
22825,25,228,228,228,228,228
22826,26,228,228,228,228,228
22827,27,228,228,228,228,228
22828,28,228,228,228,228,228
22829,29,228,228,228,228,228
22830,30,228,228,228,228,228
22831,31,228,228,228,228,228
22832,32,228,228,228,228,228
22833,33,228,228,228,228,228
22834,34,228,228,228,228,228
22835,35,228,228,228,228,228
22836,36,228,228,228,228,228
22837,37,228,228,228,228,228
22838,38,228,228,228,228,228
22839,39,228,228,228,228,228
22840,40,228,228,228,228,228
22841,41,228,228,228,228,228
22842,42,228,228,228,228,228
22843,43,228,228,228,228,228
22844,44,228,228,228,228,228
22845,45,228,228,228,228,228
22846,46,228,228,228,228,228
22847,47,228,228,228,228,228
22848,48,228,228,228,228,228
22849,49,228,228,228,228,228
22850,50,228,228,228,228,228
22851,51,228,228,228,228,228
22852,52,228,228,228,228,228
22853,53,228,228,228,228,228
22854,54,228,228,228,228,228
22855,55,228,228,228,228,228
22856,56,228,228,228,228,228
22857,57,228,228,228,228,228
22858,58,228,228,228,228,228
22859,59,228,228,228,228,228
22860,60,228,228,228,228,228
22861,61,228,228,228,228,228
22862,62,228,228,228,228,228
22863,63,228,228,228,228,228
22864,64,228,228,228,228,228
22865,65,228,228,228,228,228
22866,66,228,228,228,228,228
22867,67,228,228,228,228,228
22868,68,228,228,228,228,228
22869,69,228,228,228,228,228
22870,70,228,228,228,228,228
22871,71,228,228,228,228,228
22872,72,228,228,228,228,228
22873,73,228,228,228,228,228
22874,74,228,228,228,228,228
22875,75,228,228,228,228,228
22876,76,228,228,228,228,228
22877,77,228,228,228,228,228
22878,78,228,228,228,228,228
22879,79,228,228,228,228,228
22880,80,228,228,228,228,228
22881,81,228,228,228,228,228
22882,82,228,228,228,228,228
22883,83,228,228,228,228,228
22884,84,228,228,228,228,228
22885,85,228,228,228,228,228
22886,86,228,228,228,228,228
22887,87,228,228,228,228,228
22888,88,228,228,228,228,228
22889,89,228,228,228,228,228
22890,90,228,228,228,228,228
22891,91,228,228,228,228,228
22892,92,228,228,228,228,228
22893,93,228,228,228,228,228
22894,94,228,228,228,228,228
22895,95,228,228,228,228,228
22896,96,228,228,228,228,228
22897,97,228,228,228,228,228
22898,98,228,228,228,228,228
22899,99,228,228,228,228,228
22900,0,229,229,229,229,229
22901,1,229,229,229,229,229
22902,2,229,229,229,229,229
22903,3,229,229,229,229,229
22904,4,229,229,229,229,229
22905,5,229,229,229,229,229
22906,6,229,229,229,229,229
22907,7,229,229,229,229,229
22908,8,229,229,229,229,229
22909,9,229,229,229,229,229
22910,10,229,229,229,229,229
22911,11,229,229,229,229,229
22912,12,229,229,229,229,229
22913,13,229,229,229,229,229
22914,14,229,229,229,229,229
22915,15,229,229,229,229,229
22916,16,229,229,229,229,229
22917,17,229,229,229,229,229
22918,18,229,229,229,229,229
22919,19,229,229,229,229,229
22920,20,229,229,229,229,229
22921,21,229,229,229,229,229
22922,22,229,229,229,229,229
22923,23,229,229,229,229,229
22924,24,229,229,229,229,229
22925,25,229,229,229,229,229
22926,26,229,229,229,229,229
22927,27,229,229,229,229,229
22928,28,229,229,229,229,229
22929,29,229,229,229,229,229
22930,30,229,229,229,229,229
22931,31,229,229,229,229,229
22932,32,229,229,229,229,229
22933,33,229,229,229,229,229
22934,34,229,229,229,229,229
22935,35,229,229,229,229,229
22936,36,229,229,229,229,229
22937,37,229,229,229,229,229
22938,38,229,229,229,229,229
22939,39,229,229,229,229,229
22940,40,229,229,229,229,229
22941,41,229,229,229,229,229
22942,42,229,229,229,229,229
22943,43,229,229,229,229,229
22944,44,229,229,229,229,229
22945,45,229,229,229,229,229
22946,46,229,229,229,229,229
22947,47,229,229,229,229,229
22948,48,229,229,229,229,229
22949,49,229,229,229,229,229
22950,50,229,229,229,229,229
22951,51,229,229,229,229,229
22952,52,229,229,229,229,229
22953,53,229,229,229,229,229
22954,54,229,229,229,229,229
22955,55,229,229,229,229,229
22956,56,229,229,229,229,229
22957,57,229,229,229,229,229
22958,58,229,229,229,229,229
22959,59,229,229,229,229,229
22960,60,229,229,229,229,229
22961,61,229,229,229,229,229
22962,62,229,229,229,229,229
22963,63,229,229,229,229,229
22964,64,229,229,229,229,229
22965,65,229,229,229,229,229
22966,66,229,229,229,229,229
22967,67,229,229,229,229,229
22968,68,229,229,229,229,229
22969,69,229,229,229,229,229
22970,70,229,229,229,229,229
22971,71,229,229,229,229,229
22972,72,229,229,229,229,229
22973,73,229,229,229,229,229
22974,74,229,229,229,229,229
22975,75,229,229,229,229,229
22976,76,229,229,229,229,229
22977,77,229,229,229,229,229
22978,78,229,229,229,229,229
22979,79,229,229,229,229,229
22980,80,229,229,229,229,229
22981,81,229,229,229,229,229
22982,82,229,229,229,229,229
22983,83,229,229,229,229,229
22984,84,229,229,229,229,229
22985,85,229,229,229,229,229
22986,86,229,229,229,229,229
22987,87,229,229,229,229,229
22988,88,229,229,229,229,229
22989,89,229,229,229,229,229
22990,90,229,229,229,229,229
22991,91,229,229,229,229,229
22992,92,229,229,229,229,229
22993,93,229,229,229,229,229
22994,94,229,229,229,229,229
22995,95,229,229,229,229,229
22996,96,229,229,229,229,229
22997,97,229,229,229,229,229
22998,98,229,229,229,229,229
22999,99,229,229,229,229,229
23000,0,230,230,230,230,230
23001,1,230,230,230,230,230
23002,2,230,230,230,230,230
23003,3,230,230,230,230,230
23004,4,230,230,230,230,230
23005,5,230,230,230,230,230
23006,6,230,230,230,230,230
23007,7,230,230,230,230,230
23008,8,230,230,230,230,230
23009,9,230,230,230,230,230
23010,10,230,230,230,230,230
23011,11,230,230,230,230,230
23012,12,230,230,230,230,230
23013,13,230,230,230,230,230
23014,14,230,230,230,230,230
23015,15,230,230,230,230,230
23016,16,230,230,230,230,230
23017,17,230,230,230,230,230
23018,18,230,230,230,230,230
23019,19,230,230,230,230,230
23020,20,230,230,230,230,230
23021,21,230,230,230,230,230
23022,22,230,230,230,230,230
23023,23,230,230,230,230,230
23024,24,230,230,230,230,230
23025,25,230,230,230,230,230
23026,26,230,230,230,230,230
23027,27,230,230,230,230,230
23028,28,230,230,230,230,230
23029,29,230,230,230,230,230
23030,30,230,230,230,230,230
23031,31,230,230,230,230,230
23032,32,230,230,230,230,230
23033,33,230,230,230,230,230
23034,34,230,230,230,230,230
23035,35,230,230,230,230,230
23036,36,230,230,230,230,230
23037,37,230,230,230,230,230
23038,38,230,230,230,230,230
23039,39,230,230,230,230,230
23040,40,230,230,230,230,230
23041,41,230,230,230,230,230
23042,42,230,230,230,230,230
23043,43,230,230,230,230,230
23044,44,230,230,230,230,230
23045,45,230,230,230,230,230
23046,46,230,230,230,230,230
23047,47,230,230,230,230,230
23048,48,230,230,230,230,230
23049,49,230,230,230,230,230
23050,50,230,230,230,230,230
23051,51,230,230,230,230,230
23052,52,230,230,230,230,230
23053,53,230,230,230,230,230
23054,54,230,230,230,230,230
23055,55,230,230,230,230,230
23056,56,230,230,230,230,230
23057,57,230,230,230,230,230
23058,58,230,230,230,230,230
23059,59,230,230,230,230,230
23060,60,230,230,230,230,230
23061,61,230,230,230,230,230
23062,62,230,230,230,230,230
23063,63,230,230,230,230,230
23064,64,230,230,230,230,230
23065,65,230,230,230,230,230
23066,66,230,230,230,230,230
23067,67,230,230,230,230,230
23068,68,230,230,230,230,230
23069,69,230,230,230,230,230
23070,70,230,230,230,230,230
23071,71,230,230,230,230,230
23072,72,230,230,230,230,230
23073,73,230,230,230,230,230
23074,74,230,230,230,230,230
23075,75,230,230,230,230,230
23076,76,230,230,230,230,230
23077,77,230,230,230,230,230
23078,78,230,230,230,230,230
23079,79,230,230,230,230,230
23080,80,230,230,230,230,230
23081,81,230,230,230,230,230
23082,82,230,230,230,230,230
23083,83,230,230,230,230,230
23084,84,230,230,230,230,230
23085,85,230,230,230,230,230
23086,86,230,230,230,230,230
23087,87,230,230,230,230,230
23088,88,230,230,230,230,230
23089,89,230,230,230,230,230
23090,90,230,230,230,230,230
23091,91,230,230,230,230,230
23092,92,230,230,230,230,230
23093,93,230,230,230,230,230
23094,94,230,230,230,230,230
23095,95,230,230,230,230,230
23096,96,230,230,230,230,230
23097,97,230,230,230,230,230
23098,98,230,230,230,230,230
23099,99,230,230,230,230,230
23100,0,231,231,231,231,231
23101,1,231,231,231,231,231
23102,2,231,231,231,231,231
23103,3,231,231,231,231,231
23104,4,231,231,231,231,231
23105,5,231,231,231,231,231
23106,6,231,231,231,231,231
23107,7,231,231,231,231,231
23108,8,231,231,231,231,231
23109,9,231,231,231,231,231
23110,10,231,231,231,231,231
23111,11,231,231,231,231,231
23112,12,231,231,231,231,231
23113,13,231,231,231,231,231
23114,14,231,231,231,231,231
23115,15,231,231,231,231,231
23116,16,231,231,231,231,231
23117,17,231,231,231,231,231
23118,18,231,231,231,231,231
23119,19,231,231,231,231,231
23120,20,231,231,231,231,231
23121,21,231,231,231,231,231
23122,22,231,231,231,231,231
23123,23,231,231,231,231,231
23124,24,231,231,231,231,231
23125,25,231,231,231,231,231
23126,26,231,231,231,231,231
23127,27,231,231,231,231,231
23128,28,231,231,231,231,231
23129,29,231,231,231,231,231
23130,30,231,231,231,231,231
23131,31,231,231,231,231,231
23132,32,231,231,231,231,231
23133,33,231,231,231,231,231
23134,34,231,231,231,231,231
23135,35,231,231,231,231,231
23136,36,231,231,231,231,231
23137,37,231,231,231,231,231
23138,38,231,231,231,231,231
23139,39,231,231,231,231,231
23140,40,231,231,231,231,231
23141,41,231,231,231,231,231
23142,42,231,231,231,231,231
23143,43,231,231,231,231,231
23144,44,231,231,231,231,231
23145,45,231,231,231,231,231
23146,46,231,231,231,231,231
23147,47,231,231,231,231,231
23148,48,231,231,231,231,231
23149,49,231,231,231,231,231
23150,50,231,231,231,231,231
23151,51,231,231,231,231,231
23152,52,231,231,231,231,231
23153,53,231,231,231,231,231
23154,54,231,231,231,231,231
23155,55,231,231,231,231,231
23156,56,231,231,231,231,231
23157,57,231,231,231,231,231
23158,58,231,231,231,231,231
23159,59,231,231,231,231,231
23160,60,231,231,231,231,231
23161,61,231,231,231,231,231
23162,62,231,231,231,231,231
23163,63,231,231,231,231,231
23164,64,231,231,231,231,231
23165,65,231,231,231,231,231
23166,66,231,231,231,231,231
23167,67,231,231,231,231,231
23168,68,231,231,231,231,231
23169,69,231,231,231,231,231
23170,70,231,231,231,231,231
23171,71,231,231,231,231,231
23172,72,231,231,231,231,231
23173,73,231,231,231,231,231
23174,74,231,231,231,231,231
23175,75,231,231,231,231,231
23176,76,231,231,231,231,231
23177,77,231,231,231,231,231
23178,78,231,231,231,231,231
23179,79,231,231,231,231,231
23180,80,231,231,231,231,231
23181,81,231,231,231,231,231
23182,82,231,231,231,231,231
23183,83,231,231,231,231,231
23184,84,231,231,231,231,231
23185,85,231,231,231,231,231
23186,86,231,231,231,231,231
23187,87,231,231,231,231,231
23188,88,231,231,231,231,231
23189,89,231,231,231,231,231
23190,90,231,231,231,231,231
23191,91,231,231,231,231,231
23192,92,231,231,231,231,231
23193,93,231,231,231,231,231
23194,94,231,231,231,231,231
23195,95,231,231,231,231,231
23196,96,231,231,231,231,231
23197,97,231,231,231,231,231
23198,98,231,231,231,231,231
23199,99,231,231,231,231,231
23200,0,232,232,232,232,232
23201,1,232,232,232,232,232
23202,2,232,232,232,232,232
23203,3,232,232,232,232,232
23204,4,232,232,232,232,232
23205,5,232,232,232,232,232
23206,6,232,232,232,232,232
23207,7,232,232,232,232,232
23208,8,232,232,232,232,232
23209,9,232,232,232,232,232
23210,10,232,232,232,232,232
23211,11,232,232,232,232,232
23212,12,232,232,232,232,232
23213,13,232,232,232,232,232
23214,14,232,232,232,232,232
23215,15,232,232,232,232,232
23216,16,232,232,232,232,232
23217,17,232,232,232,232,232
23218,18,232,232,232,232,232
23219,19,232,232,232,232,232
23220,20,232,232,232,232,232
23221,21,232,232,232,232,232
23222,22,232,232,232,232,232
23223,23,232,232,232,232,232
23224,24,232,232,232,232,232
23225,25,232,232,232,232,232
23226,26,232,232,232,232,232
23227,27,232,232,232,232,232
23228,28,232,232,232,232,232
23229,29,232,232,232,232,232
23230,30,232,232,232,232,232
23231,31,232,232,232,232,232
23232,32,232,232,232,232,232
23233,33,232,232,232,232,232
23234,34,232,232,232,232,232
23235,35,232,232,232,232,232
23236,36,232,232,232,232,232
23237,37,232,232,232,232,232
23238,38,232,232,232,232,232
23239,39,232,232,232,232,232
23240,40,232,232,232,232,232
23241,41,232,232,232,232,232
23242,42,232,232,232,232,232
23243,43,232,232,232,232,232
23244,44,232,232,232,232,232
23245,45,232,232,232,232,232
23246,46,232,232,232,232,232
23247,47,232,232,232,232,232
23248,48,232,232,232,232,232
23249,49,232,232,232,232,232
23250,50,232,232,232,232,232
23251,51,232,232,232,232,232
23252,52,232,232,232,232,232
23253,53,232,232,232,232,232
23254,54,232,232,232,232,232
23255,55,232,232,232,232,232
23256,56,232,232,232,232,232
23257,57,232,232,232,232,232
23258,58,232,232,232,232,232
23259,59,232,232,232,232,232
23260,60,232,232,232,232,232
23261,61,232,232,232,232,232
23262,62,232,232,232,232,232
23263,63,232,232,232,232,232
23264,64,232,232,232,232,232
23265,65,232,232,232,232,232
23266,66,232,232,232,232,232
23267,67,232,232,232,232,232
23268,68,232,232,232,232,232
23269,69,232,232,232,232,232
23270,70,232,232,232,232,232
23271,71,232,232,232,232,232
23272,72,232,232,232,232,232
23273,73,232,232,232,232,232
23274,74,232,232,232,232,232
23275,75,232,232,232,232,232
23276,76,232,232,232,232,232
23277,77,232,232,232,232,232
23278,78,232,232,232,232,232
23279,79,232,232,232,232,232
23280,80,232,232,232,232,232
23281,81,232,232,232,232,232
23282,82,232,232,232,232,232
23283,83,232,232,232,232,232
23284,84,232,232,232,232,232
23285,85,232,232,232,232,232
23286,86,232,232,232,232,232
23287,87,232,232,232,232,232
23288,88,232,232,232,232,232
23289,89,232,232,232,232,232
23290,90,232,232,232,232,232
23291,91,232,232,232,232,232
23292,92,232,232,232,232,232
23293,93,232,232,232,232,232
23294,94,232,232,232,232,232
23295,95,232,232,232,232,232
23296,96,232,232,232,232,232
23297,97,232,232,232,232,232
23298,98,232,232,232,232,232
23299,99,232,232,232,232,232
23300,0,233,233,233,233,233
23301,1,233,233,233,233,233
23302,2,233,233,233,233,233
23303,3,233,233,233,233,233
23304,4,233,233,233,233,233
23305,5,233,233,233,233,233
23306,6,233,233,233,233,233
23307,7,233,233,233,233,233
23308,8,233,233,233,233,233
23309,9,233,233,233,233,233
23310,10,233,233,233,233,233
23311,11,233,233,233,233,233
23312,12,233,233,233,233,233
23313,13,233,233,233,233,233
23314,14,233,233,233,233,233
23315,15,233,233,233,233,233
23316,16,233,233,233,233,233
23317,17,233,233,233,233,233
23318,18,233,233,233,233,233
23319,19,233,233,233,233,233
23320,20,233,233,233,233,233
23321,21,233,233,233,233,233
23322,22,233,233,233,233,233
23323,23,233,233,233,233,233
23324,24,233,233,233,233,233
23325,25,233,233,233,233,233
23326,26,233,233,233,233,233
23327,27,233,233,233,233,233
23328,28,233,233,233,233,233
23329,29,233,233,233,233,233
23330,30,233,233,233,233,233
23331,31,233,233,233,233,233
23332,32,233,233,233,233,233
23333,33,233,233,233,233,233
23334,34,233,233,233,233,233
23335,35,233,233,233,233,233
23336,36,233,233,233,233,233
23337,37,233,233,233,233,233
23338,38,233,233,233,233,233
23339,39,233,233,233,233,233
23340,40,233,233,233,233,233
23341,41,233,233,233,233,233
23342,42,233,233,233,233,233
23343,43,233,233,233,233,233
23344,44,233,233,233,233,233
23345,45,233,233,233,233,233
23346,46,233,233,233,233,233
23347,47,233,233,233,233,233
23348,48,233,233,233,233,233
23349,49,233,233,233,233,233
23350,50,233,233,233,233,233
23351,51,233,233,233,233,233
23352,52,233,233,233,233,233
23353,53,233,233,233,233,233
23354,54,233,233,233,233,233
23355,55,233,233,233,233,233
23356,56,233,233,233,233,233
23357,57,233,233,233,233,233
23358,58,233,233,233,233,233
23359,59,233,233,233,233,233
23360,60,233,233,233,233,233
23361,61,233,233,233,233,233
23362,62,233,233,233,233,233
23363,63,233,233,233,233,233
23364,64,233,233,233,233,233
23365,65,233,233,233,233,233
23366,66,233,233,233,233,233
23367,67,233,233,233,233,233
23368,68,233,233,233,233,233
23369,69,233,233,233,233,233
23370,70,233,233,233,233,233
23371,71,233,233,233,233,233
23372,72,233,233,233,233,233
23373,73,233,233,233,233,233
23374,74,233,233,233,233,233
23375,75,233,233,233,233,233
23376,76,233,233,233,233,233
23377,77,233,233,233,233,233
23378,78,233,233,233,233,233
23379,79,233,233,233,233,233
23380,80,233,233,233,233,233
23381,81,233,233,233,233,233
23382,82,233,233,233,233,233
23383,83,233,233,233,233,233
23384,84,233,233,233,233,233
23385,85,233,233,233,233,233
23386,86,233,233,233,233,233
23387,87,233,233,233,233,233
23388,88,233,233,233,233,233
23389,89,233,233,233,233,233
23390,90,233,233,233,233,233
23391,91,233,233,233,233,233
23392,92,233,233,233,233,233
23393,93,233,233,233,233,233
23394,94,233,233,233,233,233
23395,95,233,233,233,233,233
23396,96,233,233,233,233,233
23397,97,233,233,233,233,233
23398,98,233,233,233,233,233
23399,99,233,233,233,233,233
23400,0,234,234,234,234,234
23401,1,234,234,234,234,234
23402,2,234,234,234,234,234
23403,3,234,234,234,234,234
23404,4,234,234,234,234,234
23405,5,234,234,234,234,234
23406,6,234,234,234,234,234
23407,7,234,234,234,234,234
23408,8,234,234,234,234,234
23409,9,234,234,234,234,234
23410,10,234,234,234,234,234
23411,11,234,234,234,234,234
23412,12,234,234,234,234,234
23413,13,234,234,234,234,234
23414,14,234,234,234,234,234
23415,15,234,234,234,234,234
23416,16,234,234,234,234,234
23417,17,234,234,234,234,234
23418,18,234,234,234,234,234
23419,19,234,234,234,234,234
23420,20,234,234,234,234,234
23421,21,234,234,234,234,234
23422,22,234,234,234,234,234
23423,23,234,234,234,234,234
23424,24,234,234,234,234,234
23425,25,234,234,234,234,234
23426,26,234,234,234,234,234
23427,27,234,234,234,234,234
23428,28,234,234,234,234,234
23429,29,234,234,234,234,234
23430,30,234,234,234,234,234
23431,31,234,234,234,234,234
23432,32,234,234,234,234,234
23433,33,234,234,234,234,234
23434,34,234,234,234,234,234
23435,35,234,234,234,234,234
23436,36,234,234,234,234,234
23437,37,234,234,234,234,234
23438,38,234,234,234,234,234
23439,39,234,234,234,234,234
23440,40,234,234,234,234,234
23441,41,234,234,234,234,234
23442,42,234,234,234,234,234
23443,43,234,234,234,234,234
23444,44,234,234,234,234,234
23445,45,234,234,234,234,234
23446,46,234,234,234,234,234
23447,47,234,234,234,234,234
23448,48,234,234,234,234,234
23449,49,234,234,234,234,234
23450,50,234,234,234,234,234
23451,51,234,234,234,234,234
23452,52,234,234,234,234,234
23453,53,234,234,234,234,234
23454,54,234,234,234,234,234
23455,55,234,234,234,234,234
23456,56,234,234,234,234,234
23457,57,234,234,234,234,234
23458,58,234,234,234,234,234
23459,59,234,234,234,234,234
23460,60,234,234,234,234,234
23461,61,234,234,234,234,234
23462,62,234,234,234,234,234
23463,63,234,234,234,234,234
23464,64,234,234,234,234,234
23465,65,234,234,234,234,234
23466,66,234,234,234,234,234
23467,67,234,234,234,234,234
23468,68,234,234,234,234,234
23469,69,234,234,234,234,234
23470,70,234,234,234,234,234
23471,71,234,234,234,234,234
23472,72,234,234,234,234,234
23473,73,234,234,234,234,234
23474,74,234,234,234,234,234
23475,75,234,234,234,234,234
23476,76,234,234,234,234,234
23477,77,234,234,234,234,234
23478,78,234,234,234,234,234
23479,79,234,234,234,234,234
23480,80,234,234,234,234,234
23481,81,234,234,234,234,234
23482,82,234,234,234,234,234
23483,83,234,234,234,234,234
23484,84,234,234,234,234,234
23485,85,234,234,234,234,234
23486,86,234,234,234,234,234
23487,87,234,234,234,234,234
23488,88,234,234,234,234,234
23489,89,234,234,234,234,234
23490,90,234,234,234,234,234
23491,91,234,234,234,234,234
23492,92,234,234,234,234,234
23493,93,234,234,234,234,234
23494,94,234,234,234,234,234
23495,95,234,234,234,234,234
23496,96,234,234,234,234,234
23497,97,234,234,234,234,234
23498,98,234,234,234,234,234
23499,99,234,234,234,234,234
23500,0,235,235,235,235,235
23501,1,235,235,235,235,235
23502,2,235,235,235,235,235
23503,3,235,235,235,235,235
23504,4,235,235,235,235,235
23505,5,235,235,235,235,235
23506,6,235,235,235,235,235
23507,7,235,235,235,235,235
23508,8,235,235,235,235,235
23509,9,235,235,235,235,235
23510,10,235,235,235,235,235
23511,11,235,235,235,235,235
23512,12,235,235,235,235,235
23513,13,235,235,235,235,235
23514,14,235,235,235,235,235
23515,15,235,235,235,235,235
23516,16,235,235,235,235,235
23517,17,235,235,235,235,235
23518,18,235,235,235,235,235
23519,19,235,235,235,235,235
23520,20,235,235,235,235,235
23521,21,235,235,235,235,235
23522,22,235,235,235,235,235
23523,23,235,235,235,235,235
23524,24,235,235,235,235,235
23525,25,235,235,235,235,235
23526,26,235,235,235,235,235
23527,27,235,235,235,235,235
23528,28,235,235,235,235,235
23529,29,235,235,235,235,235
23530,30,235,235,235,235,235
23531,31,235,235,235,235,235
23532,32,235,235,235,235,235
23533,33,235,235,235,235,235
23534,34,235,235,235,235,235
23535,35,235,235,235,235,235
23536,36,235,235,235,235,235
23537,37,235,235,235,235,235
23538,38,235,235,235,235,235
23539,39,235,235,235,235,235
23540,40,235,235,235,235,235
23541,41,235,235,235,235,235
23542,42,235,235,235,235,235
23543,43,235,235,235,235,235
23544,44,235,235,235,235,235
23545,45,235,235,235,235,235
23546,46,235,235,235,235,235
23547,47,235,235,235,235,235
23548,48,235,235,235,235,235
23549,49,235,235,235,235,235
23550,50,235,235,235,235,235
23551,51,235,235,235,235,235
23552,52,235,235,235,235,235
23553,53,235,235,235,235,235
23554,54,235,235,235,235,235
23555,55,235,235,235,235,235
23556,56,235,235,235,235,235
23557,57,235,235,235,235,235
23558,58,235,235,235,235,235
23559,59,235,235,235,235,235
23560,60,235,235,235,235,235
23561,61,235,235,235,235,235
23562,62,235,235,235,235,235
23563,63,235,235,235,235,235
23564,64,235,235,235,235,235
23565,65,235,235,235,235,235
23566,66,235,235,235,235,235
23567,67,235,235,235,235,235
23568,68,235,235,235,235,235
23569,69,235,235,235,235,235
23570,70,235,235,235,235,235
23571,71,235,235,235,235,235
23572,72,235,235,235,235,235
23573,73,235,235,235,235,235
23574,74,235,235,235,235,235
23575,75,235,235,235,235,235
23576,76,235,235,235,235,235
23577,77,235,235,235,235,235
23578,78,235,235,235,235,235
23579,79,235,235,235,235,235
23580,80,235,235,235,235,235
23581,81,235,235,235,235,235
23582,82,235,235,235,235,235
23583,83,235,235,235,235,235
23584,84,235,235,235,235,235
23585,85,235,235,235,235,235
23586,86,235,235,235,235,235
23587,87,235,235,235,235,235
23588,88,235,235,235,235,235
23589,89,235,235,235,235,235
23590,90,235,235,235,235,235
23591,91,235,235,235,235,235
23592,92,235,235,235,235,235
23593,93,235,235,235,235,235
23594,94,235,235,235,235,235
23595,95,235,235,235,235,235
23596,96,235,235,235,235,235
23597,97,235,235,235,235,235
23598,98,235,235,235,235,235
